episode,timestep,reward
2,30,3.0
4,50,3.25
6,70,3.75
8,90,3.25
10,110,2.75
12,130,2.75
14,150,2.0
16,170,2.5
18,190,2.25
20,210,3.75
22,230,2.5
24,250,2.5
26,270,3.25
28,290,2.75
30,310,2.75
32,330,0.5
34,350,3.5
36,370,3.75
38,390,4.25
40,410,1.75
42,430,1.25
44,450,4.25
46,470,1.5
48,490,2.75
50,510,2.5
52,530,3.0
54,550,3.25
56,570,3.0
58,590,3.0
60,610,3.5
62,630,2.25
64,650,2.0
66,670,2.75
68,690,3.75
70,710,2.0
72,730,2.75
74,750,2.0
76,770,2.75
78,790,2.0
80,810,2.25
82,830,2.75
84,850,4.25
86,870,4.0
88,890,2.25
90,910,3.0
92,930,3.0
94,950,2.0
96,970,4.0
98,990,2.25
100,1010,2.75
102,1030,2.0
104,1050,3.75
106,1070,2.5
108,1090,2.25
110,1110,3.5
112,1130,2.25
114,1150,2.75
116,1170,2.5
118,1190,4.0
120,1210,3.0
122,1230,2.25
124,1250,2.75
126,1270,4.5
128,1290,2.5
130,1310,1.75
132,1330,4.5
134,1350,2.0
136,1370,3.25
138,1390,3.5
140,1410,3.25
142,1430,3.25
144,1450,2.75
146,1470,2.5
148,1490,1.75
150,1510,3.25
152,1530,3.25
154,1550,2.5
156,1570,3.75
158,1590,2.25
160,1610,2.75
162,1630,0.75
164,1650,3.5
166,1670,4.0
168,1690,1.75
170,1710,2.75
172,1730,4.5
174,1750,3.25
176,1770,2.5
178,1790,1.75
180,1810,3.0
182,1830,2.75
184,1850,0.75
186,1870,3.25
188,1890,3.5
190,1910,2.75
192,1930,2.5
194,1950,3.75
196,1970,3.5
198,1990,4.25
200,2010,4.75
202,2030,3.5
204,2050,3.75
206,2070,3.75
208,2090,3.75
210,2110,3.5
212,2130,4.25
214,2150,1.5
216,2170,2.75
218,2190,1.25
220,2210,3.75
222,2230,3.5
224,2250,3.25
226,2270,3.0
228,2290,2.0
230,2310,2.0
232,2330,3.75
234,2350,3.0
236,2370,2.0
238,2390,2.75
240,2410,3.0
242,2430,2.5
244,2450,2.5
246,2470,4.5
248,2490,3.5
250,2510,3.5
252,2530,2.75
254,2550,1.5
256,2570,2.25
258,2590,3.0
260,2610,1.5
262,2630,3.25
264,2650,1.75
266,2670,5.25
268,2690,4.25
270,2710,2.0
272,2730,2.25
274,2750,3.5
276,2770,4.5
278,2790,3.75
280,2810,2.75
282,2830,2.25
284,2850,1.75
286,2870,3.0
288,2890,3.0
290,2910,3.75
292,2930,4.0
294,2950,2.25
296,2970,2.5
298,2990,2.5
300,3010,2.25
302,3030,2.75
304,3050,2.75
306,3070,2.25
308,3090,3.25
310,3110,2.75
312,3130,2.75
314,3150,3.0
316,3170,4.0
318,3190,1.5
320,3210,3.5
322,3230,2.5
324,3250,2.75
326,3270,2.75
328,3290,3.0
330,3310,2.5
332,3330,3.0
334,3350,3.25
336,3370,2.25
338,3390,3.0
340,3410,2.5
342,3430,2.0
344,3450,3.0
346,3470,4.5
348,3490,4.0
350,3510,3.5
352,3530,2.75
354,3550,3.5
356,3570,3.5
358,3590,3.25
360,3610,2.75
362,3630,3.0
364,3650,2.25
366,3670,3.25
368,3690,2.0
370,3710,2.25
372,3730,2.0
374,3750,2.75
376,3770,1.75
378,3790,2.5
380,3810,2.5
382,3830,2.5
384,3850,3.0
386,3870,2.25
388,3890,2.0
390,3910,3.5
392,3930,2.5
394,3950,2.25
396,3970,1.25
398,3990,2.0
400,4010,3.5
402,4030,3.5
404,4050,2.5
406,4070,3.5
408,4090,3.5
410,4110,3.75
412,4130,2.5
414,4150,4.75
416,4170,3.0
418,4190,3.5
420,4210,3.0
422,4230,3.25
424,4250,3.5
426,4270,2.75
428,4290,2.75
